067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv	(19, 0)(20, 1)(21, 2)(23, 4)(24, 6)(25, 9)(26, 10)(27, 11)(29, 12)(30, 13)(31, 14)(32, 15)(33, 16)(34, 17)(35, 19)(36, 20)(37, 21)(38, 22)(39, 23)(40, 24)(42, 25)(43, 27)(44, 28)(45, 30)(46, 31)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,1e5aec100a5b897342a4be9246995fc16f784e66.flv	(5, 59)(6, 60)(7, 61)(9, 62)(10, 63)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv	(19, 1)(20, 2)(21, 3)(22, 4)(24, 6)(25, 9)(27, 11)(32, 17)(33, 18)(37, 22)(41, 26)(43, 30)(44, 31)(46, 34)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv	
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv	(19, 0)(20, 1)(21, 2)(25, 7)(26, 8)(27, 9)(28, 10)(29, 11)(30, 12)(31, 13)(32, 14)(34, 16)(35, 17)(37, 18)(38, 19)(39, 20)(40, 21)(42, 22)(43, 23)(45, 24)(46, 25)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(19, 0)(20, 1)(21, 2)(25, 7)(26, 8)(27, 9)(28, 10)(29, 11)(30, 12)(31, 13)(32, 14)(34, 16)(35, 17)(37, 18)(38, 19)(39, 20)(40, 21)(42, 22)(43, 23)(44, 24)(45, 25)(46, 26)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv	(19, 0)(20, 1)(21, 2)(25, 7)(26, 8)(27, 9)(28, 10)(29, 11)(30, 12)(31, 13)(32, 14)(34, 16)(35, 17)(37, 18)(38, 19)(39, 20)(40, 21)(42, 22)(43, 23)(45, 24)(46, 25)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,1e5aec100a5b897342a4be9246995fc16f784e66.flv	(8, 65)(9, 66)(10, 67)(11, 68)(12, 70)(13, 71)(14, 72)(16, 73)(17, 74)(19, 76)(20, 77)(21, 78)(25, 83)(27, 85)(28, 86)(30, 87)(31, 88)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv	(8, 8)(9, 9)(10, 10)(11, 11)(12, 13)(13, 14)(14, 15)(15, 16)(16, 17)(17, 18)(18, 19)(19, 20)(20, 21)(21, 22)(22, 23)(23, 24)(24, 25)(25, 26)(26, 28)(27, 29)(30, 32)(31, 34)(32, 37)(33, 39)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv	(12, 0)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv	(3, 4)(10, 8)(11, 9)(12, 11)(13, 12)(14, 13)(15, 14)(16, 15)(17, 16)(19, 17)(21, 18)(22, 19)(23, 20)(24, 21)(25, 22)(27, 23)(30, 24)(31, 25)(32, 28)(33, 29)(35, 31)(39, 33)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(3, 4)(10, 8)(11, 9)(12, 11)(13, 12)(14, 13)(15, 14)(16, 15)(17, 16)(19, 17)(21, 18)(22, 19)(23, 20)(24, 21)(25, 22)(27, 23)(28, 24)(30, 25)(31, 26)(32, 28)(33, 29)(35, 31)(39, 33)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv	(3, 4)(10, 8)(11, 9)(12, 11)(13, 12)(14, 13)(15, 14)(16, 15)(17, 16)(19, 17)(21, 18)(22, 19)(23, 20)(24, 21)(25, 22)(27, 23)(30, 24)(31, 25)(32, 28)(33, 29)(35, 31)(39, 33)
1e5aec100a5b897342a4be9246995fc16f784e66.flv,1e5aec100a5b897342a4be9246995fc16f784e66.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)(63, 63)(64, 64)(65, 65)(66, 66)(67, 67)(68, 68)(69, 69)(70, 70)(71, 71)(72, 72)(73, 73)(74, 74)(75, 75)(76, 76)(77, 77)(78, 78)(79, 79)(80, 80)(81, 81)(82, 82)(83, 83)(84, 84)(85, 85)(86, 86)(87, 87)(88, 88)(89, 89)(90, 90)(91, 91)(92, 92)(93, 93)(94, 94)(95, 95)(96, 96)(97, 97)(98, 98)(99, 99)(100, 100)(101, 101)(102, 102)(103, 103)(104, 104)(105, 105)(106, 106)(107, 107)(108, 108)(109, 109)(110, 110)(111, 111)(112, 112)(113, 113)(114, 114)(115, 115)(116, 116)(117, 117)(118, 118)(119, 119)(120, 120)(121, 121)(122, 122)(123, 123)(124, 124)(125, 125)(126, 126)(127, 127)(128, 128)(129, 129)(130, 130)(131, 131)(132, 132)(133, 133)(134, 134)(135, 135)(136, 136)(137, 137)(138, 138)(139, 139)(140, 140)(141, 141)(142, 142)(143, 143)(144, 144)(145, 145)(146, 146)(147, 147)(148, 148)(149, 149)(150, 150)(151, 151)(152, 152)(153, 153)(154, 154)(155, 155)(156, 156)(157, 157)(158, 158)(159, 159)(160, 160)(161, 161)(162, 162)(163, 163)(164, 164)(165, 165)(166, 166)(167, 167)(168, 168)
1e5aec100a5b897342a4be9246995fc16f784e66.flv,7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv	(65, 8)(66, 9)(67, 10)(68, 11)(69, 12)(70, 13)(71, 14)(72, 15)(77, 21)(80, 24)(81, 25)(84, 28)(85, 29)(87, 32)(88, 34)
1e5aec100a5b897342a4be9246995fc16f784e66.flv,8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv	(70, 0)
1e5aec100a5b897342a4be9246995fc16f784e66.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv	(66, 7)(68, 9)(69, 10)(70, 11)(71, 12)(72, 13)(73, 14)(74, 15)(75, 16)(76, 17)(83, 22)(84, 23)(87, 24)(88, 25)(89, 27)(94, 32)
1e5aec100a5b897342a4be9246995fc16f784e66.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(66, 7)(68, 9)(69, 10)(70, 11)(71, 12)(72, 13)(73, 14)(74, 15)(75, 16)(76, 17)(83, 22)(84, 23)(86, 24)(87, 25)(88, 26)(89, 27)(94, 32)
1e5aec100a5b897342a4be9246995fc16f784e66.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv	(66, 7)(68, 9)(69, 10)(70, 11)(71, 12)(72, 13)(73, 14)(74, 15)(75, 16)(76, 17)(83, 22)(84, 23)(87, 24)(88, 25)(89, 27)(94, 32)
7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv	(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)
7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv	(13, 0)
7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv	(1, 1)(4, 4)(10, 8)(11, 9)(12, 10)(13, 11)(14, 12)(17, 14)(21, 17)(22, 18)(29, 23)(34, 25)
7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(4, 4)(10, 8)(11, 9)(12, 10)(13, 11)(14, 12)(15, 13)(16, 14)(17, 15)(18, 16)(23, 19)(24, 20)(25, 21)(26, 22)(32, 25)(34, 26)(37, 28)(39, 29)
7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv	(4, 4)(10, 8)(11, 9)(12, 10)(13, 11)(14, 12)(17, 14)(21, 17)(22, 18)(34, 25)(35, 26)
8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv,8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv	(0, 0)
8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv	(0, 11)
8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(0, 11)
8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv	(0, 11)
b545808db002bde2b5f478efbb57e5fe62a8f324.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)
b545808db002bde2b5f478efbb57e5fe62a8f324.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 25)(25, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(39, 38)(40, 39)(41, 40)(42, 41)(43, 42)(44, 43)(45, 44)(46, 45)(47, 46)(48, 47)(49, 48)
b545808db002bde2b5f478efbb57e5fe62a8f324.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)
c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)
