09ff1e69bf3accfcf029ad987f61f791a005c358.flv,09ff1e69bf3accfcf029ad987f61f791a005c358.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)(63, 63)(64, 64)(65, 65)(66, 66)(67, 67)(68, 68)(69, 69)(70, 70)(71, 71)(72, 72)(73, 73)(74, 74)(75, 75)(76, 76)(77, 77)(78, 78)(79, 79)(80, 80)(81, 81)(82, 82)(83, 83)(84, 84)(85, 85)(86, 86)(87, 87)
09ff1e69bf3accfcf029ad987f61f791a005c358.flv,410ba1c253fb8d4a8ba6e59aa9e39d39cb3b245b.flv	(0, 7)(2, 8)(3, 9)(4, 10)(5, 13)(7, 15)(8, 16)(9, 17)(12, 18)(13, 19)(14, 21)(17, 24)(26, 30)(32, 35)(33, 36)(35, 38)(38, 41)(40, 43)(41, 44)(42, 45)(43, 47)(45, 50)(50, 53)(53, 55)(54, 56)(55, 57)(61, 64)(63, 67)(67, 70)(73, 79)(75, 81)(76, 82)(77, 83)(80, 86)(83, 89)(84, 90)(85, 91)(86, 93)
09ff1e69bf3accfcf029ad987f61f791a005c358.flv,630d6d7a0c534717c09acb316b0408a7e80a0a32.flv	(0, 2)(4, 5)(5, 7)(6, 9)(7, 11)(8, 12)(9, 14)(12, 15)(13, 16)(14, 18)(17, 20)(21, 22)(30, 26)(36, 29)(38, 32)(40, 34)(41, 35)(42, 36)(43, 37)(44, 39)(48, 41)(50, 43)(52, 44)(53, 45)(54, 46)(55, 48)(58, 50)(61, 53)(63, 55)(65, 56)(67, 58)(68, 59)(72, 63)(75, 66)(76, 67)(77, 69)(83, 75)(84, 76)(85, 77)(86, 78)(87, 79)
09ff1e69bf3accfcf029ad987f61f791a005c358.flv,682329105c2fa291ceb13eebfe0544fb9a115c0b.flv	(3, 5)(4, 6)(5, 8)(7, 9)(12, 12)(13, 13)(16, 15)(17, 16)(21, 18)(28, 23)(29, 24)(30, 25)(33, 28)(35, 30)(37, 33)(38, 35)(39, 36)(40, 37)(41, 38)(42, 39)(44, 43)(48, 45)(51, 49)(52, 50)(54, 53)(60, 59)(61, 60)(62, 62)(63, 65)(66, 67)(67, 68)(68, 69)(70, 71)(71, 72)(72, 73)(74, 76)(79, 81)(82, 85)
09ff1e69bf3accfcf029ad987f61f791a005c358.flv,ab8bd55b3fefca37c7dc57e973a7cea1ae3555ad.flv	(0, 4)(3, 7)(4, 8)(5, 10)(7, 11)(9, 14)(12, 15)(13, 17)(16, 19)(17, 20)(21, 23)(22, 24)(23, 25)(28, 28)(30, 29)(33, 31)(35, 32)(37, 35)(38, 37)(39, 38)(40, 39)(41, 40)(42, 41)(43, 43)(48, 48)(51, 52)(52, 53)(53, 54)(54, 55)(55, 56)(56, 57)(58, 60)(60, 63)(61, 64)(62, 65)(63, 67)(66, 69)(67, 70)(68, 71)(70, 73)(71, 74)(72, 75)(74, 77)(79, 82)(82, 85)
09ff1e69bf3accfcf029ad987f61f791a005c358.flv,c1e67ad94259a2015304ee0b42323dd48f820309.flv	(2, 4)(3, 5)(4, 6)(5, 7)(7, 9)(12, 12)(13, 13)(16, 15)(17, 16)(18, 17)(23, 20)(25, 21)(26, 22)(35, 28)(37, 29)(41, 33)
09ff1e69bf3accfcf029ad987f61f791a005c358.flv,e9e65688a633e99bd3cc6e4078a2ef0157153cd5.flv	(0, 3)(2, 4)(4, 7)(8, 14)(12, 16)(14, 19)(16, 20)(33, 28)(35, 29)(37, 31)(38, 33)(43, 37)(44, 40)(48, 42)(63, 55)(67, 58)(68, 59)(76, 67)(79, 71)(80, 73)(85, 77)(87, 79)
410ba1c253fb8d4a8ba6e59aa9e39d39cb3b245b.flv,410ba1c253fb8d4a8ba6e59aa9e39d39cb3b245b.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)(63, 63)(64, 64)(65, 65)(66, 66)(67, 67)(68, 68)(69, 69)(70, 70)(71, 71)(72, 72)(73, 73)(74, 74)(75, 75)(76, 76)(77, 77)(78, 78)(79, 79)(80, 80)(81, 81)(82, 82)(83, 83)(84, 84)(85, 85)(86, 86)(87, 87)(88, 88)(89, 89)(90, 90)(91, 91)(92, 92)(93, 93)(94, 94)
410ba1c253fb8d4a8ba6e59aa9e39d39cb3b245b.flv,630d6d7a0c534717c09acb316b0408a7e80a0a32.flv	(7, 2)(8, 3)(9, 4)(10, 5)(11, 6)(12, 7)(13, 8)(14, 9)(15, 11)(16, 13)(17, 14)(18, 15)(19, 16)(21, 18)(22, 19)(24, 20)(27, 22)(29, 23)(31, 24)(32, 25)(33, 26)(36, 27)(38, 28)(39, 29)(41, 32)(42, 33)(43, 34)(44, 35)(45, 36)(47, 37)(48, 39)(49, 40)(51, 41)(52, 42)(54, 44)(55, 45)(56, 46)(57, 48)(58, 49)(59, 50)(61, 51)(62, 52)(64, 53)(66, 54)(67, 55)(69, 56)(70, 58)(72, 59)(73, 60)(74, 61)(76, 62)(77, 63)(79, 64)(81, 66)(82, 67)(83, 69)(84, 70)(85, 71)(86, 72)(87, 74)(89, 75)(90, 76)(91, 77)(92, 78)
410ba1c253fb8d4a8ba6e59aa9e39d39cb3b245b.flv,682329105c2fa291ceb13eebfe0544fb9a115c0b.flv	(8, 3)(9, 5)(10, 6)(13, 8)(14, 9)(15, 10)(18, 12)(19, 13)(24, 16)(27, 18)(28, 19)(29, 21)(33, 25)(34, 26)(35, 27)(36, 28)(38, 30)(43, 37)(44, 38)(45, 39)(47, 41)(54, 50)(55, 51)(56, 53)(59, 57)(63, 59)(64, 60)(74, 70)(79, 75)(84, 81)(92, 87)(93, 88)
