0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)(63, 63)(64, 64)(65, 65)(66, 66)(67, 67)(68, 68)(69, 69)(70, 70)(71, 71)(72, 72)(73, 73)(74, 74)(75, 75)(76, 76)(77, 77)(78, 78)(79, 79)(80, 80)(81, 81)(82, 82)(83, 83)(84, 84)(85, 85)(86, 86)(87, 87)(88, 88)(89, 89)(90, 90)(91, 91)(92, 92)(93, 93)(94, 94)(95, 95)(96, 96)(97, 97)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,36058f2303f8f3792127c3aba23a770e2ce3a2af.flv	(22, 3)(23, 4)(24, 5)(25, 6)(26, 7)(27, 8)(28, 9)(30, 11)(31, 13)(34, 15)(35, 16)(36, 17)(38, 19)(40, 20)(41, 21)(42, 22)(44, 26)(45, 27)(46, 28)(47, 29)(49, 31)(54, 41)(58, 47)(61, 52)(62, 53)(63, 54)(65, 55)(71, 64)(73, 65)(75, 68)(77, 69)(84, 80)(85, 82)(87, 85)(88, 86)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,43e88c05606fa8939f8a1a908cc3ec7cbffb9acf.flv	(26, 2)(27, 3)(30, 7)(31, 8)(32, 10)(34, 11)(39, 16)(41, 18)(42, 19)(44, 22)(45, 23)(46, 24)(50, 29)(55, 40)(56, 41)(57, 42)(58, 43)(61, 47)(62, 48)(67, 55)(68, 56)(69, 57)(70, 58)(71, 59)(73, 61)(74, 62)(75, 63)(76, 64)(79, 68)(80, 69)(82, 73)(83, 75)(85, 76)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,4849d1042b92a04fb2e019beec04a4f30188ba18.flv	(25, 0)(26, 2)(28, 4)(29, 5)(30, 6)(32, 7)(34, 9)(36, 11)(40, 14)(42, 15)(46, 19)(47, 20)(49, 21)(53, 27)(54, 28)(55, 30)(57, 31)(59, 33)(61, 37)(65, 41)(66, 42)(71, 48)(78, 53)(84, 61)(85, 62)(86, 63)(87, 64)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,500bc7f5c5c61a19a8d4489fece07fdc1d7ed50e.flv	(25, 0)(26, 2)(28, 4)(29, 5)(30, 6)(32, 7)(34, 9)(36, 11)(40, 14)(42, 15)(46, 19)(47, 20)(49, 21)(53, 27)(54, 28)(55, 30)(57, 31)(59, 33)(61, 37)(65, 41)(66, 42)(71, 48)(78, 53)(84, 61)(85, 62)(86, 63)(87, 64)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,50dfd1daee780fbf9722990387201e2b367a1f27.flv	(3, 0)(4, 2)(5, 3)(6, 4)(7, 5)(8, 6)(9, 7)(10, 8)(11, 9)(12, 10)(13, 11)(14, 12)(15, 13)(16, 14)(17, 15)(19, 16)(20, 17)(22, 18)(23, 19)(24, 20)(25, 21)(26, 22)(27, 23)(28, 24)(29, 25)(30, 26)(31, 27)(33, 28)(34, 29)(35, 30)(36, 31)(38, 33)(41, 35)(43, 37)(44, 38)(46, 39)(47, 40)(48, 41)(49, 42)(50, 44)(51, 45)(52, 46)(53, 48)(54, 49)(55, 50)(57, 52)(58, 53)(60, 55)(61, 57)(62, 58)(63, 59)(64, 60)(66, 61)(67, 63)(68, 64)(69, 65)(71, 66)(72, 67)(73, 68)(74, 69)(75, 70)(76, 71)(78, 73)(80, 75)(82, 78)(83, 79)(84, 80)(85, 81)(86, 82)(87, 84)(88, 85)(89, 86)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,772259df16f837eb39a6d525748541fe6e15eecf.flv	(3, 2)(5, 5)(6, 6)(7, 7)(10, 9)(11, 10)(12, 11)(15, 13)(19, 17)(22, 19)(23, 20)(24, 21)(25, 22)(26, 23)(29, 27)(30, 28)(34, 31)(37, 33)(39, 35)(40, 36)(43, 38)(46, 41)(47, 42)(49, 44)(51, 46)(54, 50)(58, 54)(63, 60)(66, 63)(67, 64)(70, 66)(74, 71)(79, 74)(81, 77)(83, 78)(86, 82)(87, 84)(89, 85)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,923b0fb622520f5e31207dc0c339639743cd77bd.flv	(16, 0)(17, 1)(23, 5)(24, 6)(25, 7)(26, 8)(28, 12)(30, 13)(31, 14)(34, 16)(37, 19)(43, 23)(44, 25)(46, 26)(47, 27)(48, 28)(49, 29)(52, 34)(53, 36)(54, 37)(55, 38)(57, 39)(58, 40)(61, 46)(62, 47)(63, 48)(67, 53)(79, 63)(81, 67)(83, 69)(85, 71)(86, 72)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,976d46d661538fdfcff23979d4c0d9fff5fb5ee8.flv	(3, 0)(4, 2)(5, 3)(6, 4)(7, 5)(8, 6)(9, 7)(10, 8)(11, 9)(12, 10)(13, 11)(14, 12)(15, 13)(16, 14)(17, 15)(19, 16)(20, 17)(22, 18)(23, 19)(24, 20)(25, 21)(26, 22)(27, 23)(28, 24)(29, 25)(30, 26)(31, 27)(33, 28)(34, 29)(35, 30)(36, 31)(38, 33)(41, 35)(42, 36)(43, 37)(44, 38)(46, 39)(47, 40)(48, 41)(49, 42)(50, 44)(51, 45)(52, 46)(53, 48)(54, 49)(55, 50)(57, 52)(58, 53)(60, 55)(61, 57)(62, 58)(63, 59)(64, 60)(66, 61)(67, 63)(68, 64)(69, 65)(71, 66)(72, 67)(73, 68)(74, 69)(75, 70)(76, 71)(78, 73)(80, 75)(82, 78)(83, 79)(84, 80)(85, 81)(86, 82)(87, 84)(88, 85)(89, 86)
0908a93749a07da23df25c1e7e13c4ceaeca1e23.flv,abd84397791c7c16a1718e37e2821f232889d9ac.flv	(16, 0)(21, 8)(22, 10)(24, 14)(25, 16)(29, 29)(31, 34)(37, 46)(40, 52)(44, 57)(45, 59)(46, 60)(47, 62)(48, 63)(50, 68)(51, 69)(54, 77)
