067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv	(14, 0)(15, 1)(16, 2)(18, 4)(19, 4)(20, 5)(21, 6)(22, 7)(23, 8)(25, 10)(29, 12)(31, 13)(32, 14)(34, 15)(35, 16)(36, 17)(38, 19)(43, 21)(44, 22)(45, 23)(46, 24)(47, 25)(53, 27)(54, 27)(55, 28)(56, 29)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,1e5aec100a5b897342a4be9246995fc16f784e66.flv	(9, 19)(10, 19)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv	(14, 1)(14, 2)(16, 3)(17, 4)(18, 5)(19, 6)(20, 7)(21, 8)(22, 9)(23, 10)(24, 11)(25, 12)(26, 13)(27, 13)(28, 14)(29, 15)(32, 16)(35, 19)(36, 20)(38, 21)(39, 23)(40, 24)(42, 25)(46, 28)(47, 29)(54, 32)(55, 33)(55, 34)(59, 36)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,8f19329946455ae5c2c7b788ea6f6513bf5e1c9a.flv	
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv	(14, 0)(16, 1)(19, 4)(20, 5)(24, 8)(25, 10)(27, 11)(28, 12)(29, 13)(31, 14)(32, 15)(34, 16)(35, 17)(40, 22)(44, 24)(45, 25)(46, 26)(52, 29)(56, 32)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,c39a06345b2c3b563c5f8a43dfef7541cf8f0e61.flv	(14, 0)(16, 1)(19, 4)(20, 5)(24, 8)(25, 10)(27, 11)(28, 12)(29, 13)(31, 14)(32, 15)(34, 16)(35, 17)(40, 22)(44, 24)(45, 25)(46, 26)(52, 29)(56, 32)(58, 33)
067fb2aa9623905a42a2b0b286de1386e45c5bf8.flv,da8b354493c2707adb8f361814cd2af92a7a040d.flv	(14, 0)(16, 1)(19, 4)(20, 5)(24, 8)(25, 10)(27, 11)(28, 12)(29, 13)(31, 14)(32, 15)(34, 16)(35, 17)(40, 22)(44, 24)(45, 25)(46, 26)(52, 29)(56, 32)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,1e5aec100a5b897342a4be9246995fc16f784e66.flv	(8, 21)(9, 22)(10, 23)(11, 25)(13, 27)(14, 28)(15, 29)(17, 30)(18, 31)(19, 33)(20, 34)(21, 36)(21, 37)(22, 38)(28, 44)(29, 45)(31, 49)(35, 54)(38, 55)
