242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv,242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)(63, 63)(64, 64)(65, 65)(66, 66)(67, 67)(68, 68)(69, 69)(70, 70)(71, 71)
242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv,3499b9fd4316131ebf0f5d9bbecf6f3f8600c4fb.flv	(2, 4)
242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv,5b46e9007b0add1d73a11d2f4414efe35b017acb.flv	(0, 4)(1, 5)(3, 7)(4, 8)(5, 9)(6, 11)(7, 12)(9, 13)(10, 14)(11, 15)(12, 16)(13, 17)(16, 19)(17, 20)(18, 21)(20, 22)(21, 23)(22, 24)(24, 25)(25, 26)(27, 27)(28, 29)(29, 30)(31, 31)(32, 32)(33, 34)(34, 35)(35, 36)(36, 37)(37, 38)(38, 39)(39, 40)(41, 41)(42, 42)(43, 43)(45, 44)(47, 47)(48, 49)(49, 50)(51, 51)(52, 52)(54, 54)(56, 59)(58, 61)(60, 63)(61, 64)(62, 65)(64, 66)(65, 68)(66, 69)(67, 70)(68, 72)(69, 74)(70, 75)(71, 76)
242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv,5b90735d0a44043685ced4a784dfd3fc8489317a.mp4	(0, 0)(1, 1)
242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv,5b90735d0a44043685ced4a784dfd3fc8489317a.mp4	(3, 2)(5, 3)(18, 5)(24, 7)(25, 8)(27, 9)(28, 11)
242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv,ef831f0fe7c633be5ed9edd29dd28d6066ea6d88.flv	
242f1fb1c242b8b01b994185c0111d1ca25ee03e.flv,f8b09ea589093ea7fc20cb530963fe610e90fd12.flv	(0, 4)(3, 7)(4, 8)(5, 9)(6, 11)(7, 12)(9, 13)(10, 14)(11, 15)(12, 16)(13, 17)(16, 19)(17, 20)(18, 21)(20, 22)(24, 25)(25, 26)(27, 27)(29, 29)(31, 31)(32, 32)(36, 37)(37, 38)(47, 47)(52, 51)(60, 62)(61, 63)(64, 66)(66, 69)(68, 72)(69, 73)(70, 74)
3499b9fd4316131ebf0f5d9bbecf6f3f8600c4fb.flv,3499b9fd4316131ebf0f5d9bbecf6f3f8600c4fb.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)
3499b9fd4316131ebf0f5d9bbecf6f3f8600c4fb.flv,60c5b3896a5a75b43ee11719952ebb2a18a20d56.flv	
3499b9fd4316131ebf0f5d9bbecf6f3f8600c4fb.flv,6834f12ea580a4e7309bd8541fb6fbe4daeeda0f.flv	
58e5bb3a6c16fa795310152410de9ecaee19e90f.flv,58e5bb3a6c16fa795310152410de9ecaee19e90f.flv	(0, 0)(1, 1)(2, 2)(3, 3)(4, 4)(5, 5)(6, 6)(7, 7)(8, 8)(9, 9)(10, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(20, 20)(21, 21)(22, 22)(23, 23)(24, 24)(25, 25)(26, 26)(27, 27)(28, 28)(29, 29)(30, 30)(31, 31)(32, 32)(33, 33)(34, 34)(35, 35)(36, 36)(37, 37)(38, 38)(39, 39)(40, 40)(41, 41)(42, 42)(43, 43)(44, 44)(45, 45)(46, 46)(47, 47)(48, 48)(49, 49)(50, 50)(51, 51)(52, 52)(53, 53)(54, 54)(55, 55)(56, 56)(57, 57)(58, 58)(59, 59)(60, 60)(61, 61)(62, 62)
58e5bb3a6c16fa795310152410de9ecaee19e90f.flv,621e548a6730fef0d8e3ff041c751881a9432af4.flv	(0, 0)(1, 1)(2, 2)(3, 4)(4, 5)(5, 6)(6, 7)(7, 9)(8, 10)(9, 11)(10, 12)(11, 13)(12, 14)(14, 15)(15, 16)(16, 17)(17, 18)(18, 19)(19, 20)(20, 21)(23, 24)(24, 25)(25, 26)(26, 27)(27, 28)(28, 29)(29, 30)(30, 31)(31, 32)(33, 33)(34, 34)(35, 35)(37, 36)(38, 37)(39, 38)(40, 39)(41, 41)(42, 42)(43, 44)(44, 45)(47, 48)(50, 49)(51, 50)(53, 53)(55, 54)(57, 56)(58, 57)(59, 58)(60, 59)(62, 60)
58e5bb3a6c16fa795310152410de9ecaee19e90f.flv,875ea06d092a04ffd4e875e1f311e6aa2eb9ff87.flv	(0, 0)(1, 1)(2, 2)(3, 4)(4, 5)(5, 6)(6, 7)(8, 9)(9, 10)(11, 11)(12, 12)(13, 13)(14, 14)(15, 15)(16, 16)(17, 17)(18, 18)(19, 19)(23, 22)(24, 23)(25, 24)(26, 25)(27, 26)(28, 27)(29, 28)(31, 30)(32, 31)(33, 32)(34, 33)(35, 34)(37, 35)(38, 37)(39, 38)(40, 39)(41, 40)(42, 41)(43, 42)(44, 43)(45, 44)(47, 45)(48, 46)(49, 47)(50, 48)(51, 49)(52, 51)(53, 52)(55, 53)(57, 54)(58, 55)(59, 56)(60, 57)(62, 58)
58e5bb3a6c16fa795310152410de9ecaee19e90f.flv,f13e7eb9b90b57b1613daa44c15a50fdef456176.flv	(0, 0)(1, 1)(2, 2)(3, 4)(4, 5)(5, 6)(6, 7)(7, 8)(8, 9)(9, 10)(10, 11)(11, 12)(12, 13)(14, 15)(15, 16)(16, 17)(17, 18)(18, 19)(19, 20)(20, 21)(23, 24)(24, 25)(25, 26)(26, 27)(27, 28)(28, 29)(29, 30)(30, 32)(31, 33)(33, 34)(34, 35)(35, 36)(37, 37)(38, 38)(41, 42)(42, 43)(43, 45)(44, 46)(47, 49)(50, 50)(51, 51)(53, 54)(55, 55)(57, 57)(58, 58)(59, 59)(60, 60)(62, 62)
